Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369314193725586,28.6280899177964,28.35592982936992,28.596858599647057,147544800
2015-06-15,28.31355094909668,28.3849370804693,28.043622086657102,28.130623881080616,175955600
2015-06-16,28.465240478515625,28.521010934665533,28.190850787366475,28.338083906573015,125976400
2015-06-17,28.398313522338867,28.52769967147499,28.273386558306026,28.492007468879212,131672400
2015-06-18,28.527700424194336,28.62362566779641,28.38046731888597,28.382698613475533,141628800
2015-06-19,28.242156982421875,28.51431706464247,28.1975413009342,28.489777929230502,218867600
2015-06-22,28.46747589111328,28.567862045912186,28.34924277928984,28.440705455576474,136157200
2015-06-23,28.338083267211914,28.467471131035477,28.304620653881102,28.438471107204354,121075600
2015-06-24,28.57901382446289,28.956022667693063,28.358163285862766,28.378239833926724,221123600
2015-06-25,28.44293212890625,28.822170543166646,28.44293212890625,28.746323541106253,127752400
2015-06-26,28.275623321533203,28.552244327572282,28.22208415629518,28.480858206595123,176267200
2015-06-29,27.780376434326172,28.213155673337432,27.76922336545233,27.987842577545283,196645600
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800
2015-07-01,28.242156982421875,28.3180056833259,28.106076941311578,28.309082206632535,120955200
2015-07-02,28.20646858215332,28.26223904252488,28.05700245485321,28.20423728718423,108844000
2015-07-06,28.108314514160156,28.159624091112555,27.851770033357234,27.871848285896704,112241600
2015-07-07,28.039159774780273,28.141777227045775,27.6108413063066,28.083775466381088,187787200
2015-07-08,27.343137741088867,27.804917025746732,27.33644555901804,27.769224820709265,243046400
2015-07-09,26.78542709350586,27.675522847273484,26.59580793621404,27.628675881494008,314380000
2015-07-10,27.50153160095215,27.628688193870396,27.039752215935398,27.202602723627663,245418000
2015-07-13,28.032461166381836,28.05476900706943,27.733530654834784,27.8919185362896,165762000
2015-07-14,28.021310806274414,28.190853485752687,27.894154222160562,28.117236068113243,127072400
2015-07-15,28.291236877441406,28.364854287903665,28.014615891982935,28.045847211213122,134596800
2015-07-16,28.668245315551758,28.68163308494207,28.40947127265685,28.49647305192128,144889600
2015-07-17,28.91586685180664,28.91586685180664,28.623630187654307,28.795404156613902,184658800
2015-07-20,29.462421417236328,29.663193719656736,29.156796969560496,29.217030021870166,235600800
2015-07-21,29.167949676513672,29.652036845843874,29.07202612218513,29.636422887586065,307025600
2015-07-22,27.934309005737305,27.99677165024984,27.213753894871886,27.213753894871886,461802400
2015-07-23,27.920923233032227,28.351469539872234,27.898613687990725,28.15292684325403,203998000
2015-07-24,27.773683547973633,28.050304497921413,27.639834811029807,27.95661055225864,168649200
2015-07-27,27.38775062561035,27.57514021435014,27.242748823607876,27.45913673037337,177822000
2015-07-28,27.52383804321289,27.642072853388193,27.33868140119759,27.52383804321289,134472400
2015-07-29,27.43682861328125,27.550600801647835,27.27620945369995,27.47252251628997,148046800
2015-07-30,27.298524856567383,27.343140542930758,27.151290028005434,27.28737008398687,134513200
2015-07-31,27.059825897216797,27.3587547240426,26.972824122126944,27.34983124685656,171540000
2015-08-03,26.42180824279785,27.343135439891377,26.216571698683264,27.104437988238725,279904000
2015-08-04,25.574100494384766,26.256730339924655,25.26401689121604,26.194267700722214,496554400
2015-08-05,25.74364471435547,26.19873187286403,25.00747396047822,25.197093184361943,397250400
2015-08-06,25.799665451049805,26.10667156042228,25.57333416463095,25.98790328524178,211612000
2015-08-07,25.887062072753906,26.05064970055352,25.658489382480674,25.676417121630855,154681600
2015-08-10,26.828245162963867,26.888749139404773,26.113392450836592,26.113392450836592,219806400
2015-08-11,25.432147979736328,26.483137832237208,25.39629422295805,26.40022334830816,388331200
2015-08-12,25.824317932128906,25.864654492306865,24.567163801213194,25.217029844221,404870000
2015-08-13,25.804147720336914,26.084262216411602,25.66745170947781,26.003589104767435,194143200
2015-08-14,25.985658645629883,26.06409035438125,25.548680761384396,25.618148602038033,171718000
2015-08-17,26.25457000732422,26.364374401449012,25.88257716849709,26.003586825355924,163538800
2015-08-18,26.106674194335938,26.317320867981202,25.99686977729429,26.09098784904427,138242800
2015-08-19,25.772775650024414,26.111152738404556,25.69882501096786,26.017034675796168,193146000
2015-08-20,25.243921279907227,25.624876349203426,25.015346870582803,25.564372364196007,274006400
2015-08-21,23.699934005737305,25.075856636132986,23.675283786814607,24.74644162842392,513102000
2015-08-24,23.108322143554688,24.381162265078455,20.616423395872122,21.25956678468572,648825200
2015-08-25,23.247264862060547,24.898820765395907,23.19348335039418,24.898820765395907,414406400
2015-08-26,24.58060646057129,24.625424093615674,23.540821644856987,23.997966972895647,387098400
2015-08-27,25.304424285888672,25.37613353297059,24.654558272511903,25.149802236992745,338464400
2015-08-28,25.38733673095703,25.39181781054846,24.995176443904853,25.136353531757695,212657600
2015-08-31,25.26856803894043,25.665209398967942,25.098257952693018,25.104980426809615,224917200
2015-09-01,24.139144897460938,25.071364966794416,24.05847179313516,24.683687496818415,307383600
2015-09-02,25.174449920654297,25.174449920654297,24.455116078463785,24.701618210100655,247555200
2015-09-03,24.732994079589844,25.273054024553623,24.659043430585424,25.20806724600581,212935600
2015-09-04,24.486494064331055,24.750922282105957,24.316185639765518,24.419267594534226,199985200
2015-09-08,25.167724609375,25.223747503944658,24.721782847311772,25.042233872637542,219374400
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200
2015-09-10,25.225994110107422,25.38509895839421,24.62766988281413,24.710582689709778,251571200
2015-09-11,25.593502044677734,25.593502044677734,25.04447829538313,25.05120076999505,199662000
2015-09-14,25.84000015258789,26.19406526766862,25.73915962308104,26.124597423327597,233453600
2015-09-15,26.057369232177734,26.113392128431876,25.64055874727226,25.978937519358556,173364800
2015-09-16,26.086505889892578,26.115637184543175,25.86913674840091,26.050650410614907,148694000
2015-09-17,25.528518676757812,26.10443411094948,25.48370103358226,25.918439353055795,256450400
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200
2015-09-21,25.81758689880371,25.85344236693549,25.470246027111912,25.472485711608034,200888000
2015-09-22,25.411985397338867,25.58677655538758,25.21478371364652,25.407502608336912,201384800
2015-09-23,25.618146896362305,25.707783861688494,25.389574258979287,25.463523173916702,143026800
2015-09-24,25.770526885986328,25.882572655055835,25.181166756166522,25.37836669424306,200878000
2015-09-25,25.70555305480957,26.14925527559746,25.550929268678644,26.093232362904647,224607600
2015-09-28,25.19685935974121,25.67417383915858,25.19685935974121,25.51282761803632,208436000
2015-09-29,24.439428329467773,25.436636933681488,24.170519104557986,25.28425458365043,293461600
2015-09-30,24.717308044433594,24.995181193347733,24.365484245585396,24.68817503766251,265892000
2015-10-01,24.55595588684082,24.564919755253936,24.047267039915706,24.441668701677433,255716400
2015-10-02,24.735227584838867,24.876406372152566,24.101049723055393,24.204131643026145,232079200
2015-10-05,24.824867248535156,24.957082181965,24.441670816553575,24.62318446599663,208258800
2015-10-06,24.94363784790039,25.03999731355526,24.598536545547667,24.791255476857412,192787200
2015-10-07,24.824867248535156,25.046717454485915,24.517862849816233,25.03999498001517,187062400
2015-10-08,24.538034439086914,24.692658216897698,24.248956019984966,24.692658216897698,247918400
2015-10-09,25.12514877319336,25.161002537255133,24.535786818714605,24.650074004172488,211064400
2015-10-12,25.008625030517578,25.266330741435645,24.972771259520766,25.261849661192326,121868800
2015-10-13,25.051197052001953,25.1990966005633,24.80245527017863,24.83382795350022,132197200
2015-10-14,24.697134017944336,24.990693454806067,24.55147414198158,24.93915334634247,177849600
2015-10-15,25.066890716552734,25.12067223086072,24.759884557581096,24.858485425215335,150694000
2015-10-16,24.883136749267578,25.098264525754875,24.768849530304966,25.048964089744196,156930400
2015-10-19,25.037752151489258,25.04223323067941,24.67472318849822,24.829346920645275,119036800
2015-10-20,25.49489974975586,25.58453672877438,24.83383023515019,24.95035711109605,195871200
2015-10-21,25.492658615112305,25.900505222254605,25.479211957730133,25.546440115591764,167180800
2015-10-22,25.88258171081543,25.88258171081543,25.56885310571736,25.620394929783124,166616400
2015-10-23,26.684825897216797,26.718439976330387,26.068574048972295,26.151486839811653,237467600
2015-10-26,25.833274841308594,26.471935447301785,25.752601742690196,26.460731895077686,265335200
2015-10-27,25.669694900512695,26.11563673075913,25.544202434904744,25.860172429236382,279537600
2015-10-28,26.727401733398438,26.734125916866574,26.0080679737833,26.203028261965798,342205600
2015-10-29,27.0097599029541,27.045615379108888,26.50331241520856,26.599671870270544,204909200
2015-10-30,26.778953552246094,27.164391483618612,26.767748285296364,27.112849649207018,197461200
2015-11-02,27.155420303344727,27.195756859950347,26.803596557828087,27.070266110369857,128813200
2015-11-03,27.46690559387207,27.673069442414718,27.047853713081217,27.068022844831653,182076000
2015-11-04,27.339176177978516,27.747022836180697,27.254021982418337,27.592399079550855,179544400
2015-11-05,27.21314811706543,27.611489079385166,27.04661097037331,27.422445474300787,158210800
2015-11-06,27.244651794433594,27.41343990989622,27.145630600923205,27.255905022265036,132169200
2015-11-09,27.13437271118164,27.413435200040848,27.01734706004752,27.22214237878253,135485600
2015-11-10,26.279184341430664,26.57175110364436,26.119398460129865,26.308442047852964,236511600
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
2015-11-12,26.042879104614258,26.290434643627425,26.02712561714073,26.1644067438392,130102400
2015-11-13,25.282209396362305,26.00912433211974,25.266455906955873,25.925854906970567,183249600
2015-11-16,25.696304321289062,25.70980682190247,24.98064259975126,25.06616129863884,152426800
2015-11-17,25.58601951599121,25.892088663770046,25.502750122977545,25.86283096830532,110467600
2015-11-18,26.396203994750977,26.441213460203453,25.993362926047432,26.05187660473649,186698800
2015-11-19,26.73153305053711,26.949832595551136,26.27693120190066,26.47497528260345,173183200
2015-11-20,26.84856414794922,26.988094560769092,26.747290246352513,26.826057691815596,137148400
2015-11-23,26.499740600585938,26.945342089732687,26.407468917433594,26.84181717600013,129930000
2015-11-24,26.75404167175293,26.85981583506874,26.35795345282768,26.4052139204153,171212800
2015-11-25,26.5627498626709,26.83281189570902,26.53799413338403,26.828309917474165,85553200
2015-11-27,26.51323127746582,26.64826311618977,26.4659708207129,26.62125640504475,52185600
2015-11-30,26.623512268066406,26.873318811641276,26.499733632240492,26.553745347418406,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.16891098022461,26.580754422891076,26.12390149974809,26.407464317353075,133546400
2015-12-03,25.92584991455078,26.283681557878825,25.70530110533081,26.229669849886356,166278000
2015-12-04,26.787797927856445,26.837309381309492,25.90559915524301,25.946108370159006,231108000
2015-12-07,26.61901092529297,26.97459163578406,26.513236764336625,26.776547530739133,128336800
2015-12-08,26.60776710510254,26.69103483434745,26.29944677202807,26.447979464493212,137238000
2015-12-09,26.020383834838867,26.48623909619344,25.898856151398284,26.474985865188913,185445600
2015-12-10,26.144153594970703,26.317443689533036,25.995620945204504,26.114897606214114,116850800
2015-12-11,25.471248626708984,25.96861066941635,25.396981453503482,25.923601197959165,187544800
2015-12-14,25.313720703125,25.35873018692822,24.708333359061726,25.246204760418422,257274800
2015-12-15,24.865863800048828,25.385732344645458,24.834356823649205,25.192188508475535,213292400
2015-12-16,25.057157516479492,25.203440893124053,24.48552994368631,24.99639455045869,224954000
2015-12-17,24.526037216186523,25.261952585008626,24.526037216186523,25.210190144944047,179091200
2015-12-18,23.86212921142578,24.64755579759612,23.8126177748934,24.510276428575686,385813200
2015-12-21,24.154699325561523,24.16370156231571,23.75860949338291,24.14344610036852,190362400
2015-12-22,24.132198333740234,24.242472746324506,23.95665726531862,24.17045655812642,131157600
2015-12-23,24.442771911621094,24.496783632553132,24.125449402516853,24.141202892663767,130629600
2015-12-24,24.31223487854004,24.530534404381786,24.294230404511595,24.530534404381786,54281600
2015-12-28,24.03993034362793,24.235725189970832,23.895897945284286,24.213218732665815,106816800
2015-12-29,24.472023010253906,24.627308608515364,24.04892813303589,24.07143286917491,123724800
2015-12-30,24.15245819091797,24.463027759139525,24.120951207924556,24.436022754860485,100855200
2015-12-31,23.6888484954834,24.087187669568237,23.58982559067075,24.082687408895573,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.114965438842773,23.821624751632932,23.0474512349527,23.799120017002906,223164000
2016-01-06,22.662616729736328,23.0384529014461,22.475825855355314,22.63110975251536,273829600
2016-01-07,21.706151962280273,22.534339089007176,21.70165170114115,22.208016070870872,324377600
2016-01-08,21.820926666259766,22.30478625858172,21.775917190369956,22.178758352489098,283192000
2016-01-11,22.17425537109375,22.293532022104593,21.906444365766593,22.273278273971293,198957600
2016-01-12,22.49608039855957,22.66036825729513,22.244022854897278,22.628861278962535,196616800
2016-01-13,21.91770362854004,22.772897603259665,21.89744987482916,22.577102732378627,249758400
2016-01-14,22.39705467224121,22.61310494938619,21.546362930112668,22.045975976632942,252680400
2016-01-15,21.859188079833984,21.989717982749493,21.460848837421395,21.649890724125214,319335600
2016-01-19,21.753416061401367,22.201266773710493,21.492356250325585,22.14725505028168,212350800
2016-01-20,21.78266716003418,22.097738623752576,21.024245345147918,21.402330758209725,289337600
2016-01-21,21.672393798828125,22.02797277549586,21.366324558328266,21.843431179047542,208646000
2016-01-22,22.82465171813965,22.83365395617753,22.138247808514276,22.196759780258493,263202000
2016-01-25,22.37904930114746,22.849404590131204,22.327286868143908,22.847153601652497,207178000
2016-01-26,22.502830505371094,22.703125593310077,22.07073335276125,22.48932800591499,300308000
2016-01-27,21.024248123168945,21.746661081313626,21.006243644691438,21.61388191579554,533478800
2016-01-28,21.175037384033203,21.27180933526747,20.79245155841048,21.10752314733615,222715200
2016-01-29,21.906452178955078,21.906452178955078,21.23355051795154,21.332573456146754,257666000
2016-02-01,21.701650619506836,21.764664574323376,21.46984854985964,21.710652858337983,163774000
2016-02-02,21.262802124023438,21.613880852048318,21.217790930044938,21.474348726217194,149428800
2016-02-03,21.683643341064453,21.79391774774974,21.17277880164377,21.379825117012427,183857200
2016-02-04,21.857873916625977,22.023053229116783,21.5388313080044,21.69043312718145,185886800
2016-02-05,21.274091720581055,21.930280836238957,21.19942327595188,21.839771695058854,185672400
2016-02-08,21.49810218811035,21.654228686840714,21.052346092950472,21.072709743355976,216085600
2016-02-09,21.493574142456055,21.7085335517024,21.253726404495982,21.33518445254245,177324800
2016-02-10,21.33066177368164,21.801307972120107,21.292195946026556,21.7040109380806,169374400
2016-02-11,21.201688766479492,21.432487206495896,20.95052667215973,21.222054147101463,200298800
2016-02-12,21.26729965209961,21.382698827553845,21.045554112477838,21.312555076943397,161405600
2016-02-16,21.866920471191406,21.914437372145343,21.40758870231874,21.50035930142369,196231600
2016-02-17,22.20180892944336,22.222172580506005,21.75605281989877,21.87371349855906,179452800
2016-02-18,21.78093719482422,22.3760317691853,21.742469653434018,22.364717481779145,156084000
2016-02-19,21.73116111755371,21.894077218998742,21.676856325844767,21.722110031215855,141496800
2016-02-22,21.921226501464844,21.925752907328235,21.704005630608744,21.792251555446594,137123200
2016-02-23,21.425691604614258,21.83524328373193,21.39401366956195,21.81261643388285,127770400
2016-02-24,21.744735717773438,21.808091592422585,21.115699924731025,21.265040251819542,145022800
2016-02-25,21.894081115722656,21.894081115722656,21.552409882510005,21.733428188848517,110330800
2016-02-26,21.928016662597656,22.17917695216546,21.853346500833084,21.993634012407416,115964400
2016-02-29,21.878238677978516,22.226697740378793,21.86918759146339,21.916704500929125,140865200
2016-03-01,22.74712562561035,22.801430426399506,22.04341951361982,22.095462837185025,201628400
2016-03-02,22.796897888183594,22.828575821585314,22.545735897414303,22.74259310611177,132678400
2016-03-03,22.96660804748535,23.01412496042539,22.72902175646678,22.75843822137135,147822800
2016-03-04,23.30828094482422,23.475721753965253,22.937194975204367,23.163466992110056,184220400
2016-03-07,23.05033302307129,23.267553971361494,22.844424640836174,23.167993722692326,143315600
2016-03-08,22.860260009765625,23.02543933025596,22.717709270454677,22.803692009453894,126247600
2016-03-09,22.880624771118164,22.98470968172931,22.688292194185372,22.923615276300346,108806800
2016-03-10,22.891937255859375,23.134048220780034,22.661140581184426,22.9462437774568,134054400
2016-03-11,23.138572692871094,23.143097372800096,22.966605508160118,23.13404628662392,109632800
2016-03-14,23.19740104675293,23.28564870114261,23.02996027635018,23.059376736586106,100304400
2016-03-15,23.663522720336914,23.799285555257,23.498343424866768,23.52323347933923,160270800
2016-03-16,23.97804069519043,24.054972335581546,23.66578427489726,23.670310680989743,153214000
2016-03-17,23.9395751953125,24.09117700139507,23.74950584220155,23.87621759339676,137682800
2016-03-18,23.966733932495117,24.0979721292998,23.801556310929445,24.061767774463203,176820800
2016-03-21,23.96446418762207,24.35817691589159,23.790233811135852,23.96898886725636,142010800
2016-03-22,24.147747039794922,24.276722004992966,23.8060758516562,23.81512693841094,129777600
2016-03-23,24.014244079589844,24.2269402884613,23.962202492090338,24.09344065187563,102814000
2016-03-24,23.910165786743164,24.041403982801047,23.733673873715702,23.864912069773585,104532000
2016-03-28,23.801551818847656,24.02782381491597,23.772135354515047,23.984831583241125,77645600
2016-03-29,24.364967346191406,24.389857402577746,23.731405099423505,23.733668302636328,124760400
2016-03-30,24.790359497070312,24.984953553052407,24.57313858659879,24.584452877002676,182404400
2016-03-31,24.661386489868164,24.867294852638533,24.636496430053757,24.826565820789366,103553600
2016-04-01,24.887659072875977,24.88992227645211,24.48263194867367,24.613870134993224,103496000
2016-04-04,25.143348693847656,25.38545969784602,24.951016086537226,24.984957236434276,149424800
2016-04-05,24.846927642822266,25.055099193778993,24.758681701370815,24.779047078954108,106314800
2016-04-06,25.107141494750977,25.111667901594167,24.70890228215183,24.94196389766093,105616400
2016-04-07,24.559568405151367,24.984959235788537,24.464534558889667,24.87861109654956,127207600
2016-04-08,24.586715698242188,24.837876023385373,24.475841178225927,24.6432836967458,94326800
2016-04-11,24.668170928955078,25.027944281096357,24.62518042590393,24.656858365549297,117630000
2016-04-12,24.989484786987305,25.00306055703974,24.586720829790774,24.74058416056817,108929200
2016-04-13,25.35150909423828,25.419389642400777,25.070932363933803,25.070932363933803,133029200
2016-04-14,25.365095138549805,25.430714236790166,25.190866428705064,25.256485526945426,101895600
